message_uid,msg_id,conv_id,speaker,message,timestamp,message_length_chars,message_length_words,num_sentences,avg_word_length,words_per_sentence,has_question,has_exclamation,num_questions,question_ratio,is_interrogative,is_declarative,num_uppercase_chars,num_digits,num_hedges,hedge_ratio,num_politeness,num_assertive,assertive_ratio,num_modal_verbs,modal_ratio,num_meta_conversation,num_first_person_pronouns,confidence_score,retrieved
c2_49,49,c2,E,Small question: I suspect verbose speakers will be retrieved more often just because they contain more keywords?,2026-02-01T12:51:13,112,17,1,5.529411764705882,17.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.058823529411764705,1,1,0,0
c2_50,50,c2,E,"Before we move on: To be clear, we can keep it lightweight with a Google Form and short tasks?",2026-02-01T12:53:02,94,19,1,3.8421052631578947,19.0,1,0,1,1.0,1,0,4,0,0,0.0,0,0,0.0,1,0.05263157894736842,2,2,0,0
c2_51,51,c2,E,Before we move on: We can keep it lightweight with a Google Form and short tasks?,2026-02-01T12:54:44,81,16,1,4.0,16.0,1,0,1,1.0,1,0,4,0,0,0.0,0,0,0.0,1,0.0625,1,2,0,0
c2_52,52,c2,A,"We should definitely, i agree. We should randomize which conversation they see to avoid learning effects.",2026-02-01T12:55:11,105,16,2,5.4375,8.0,0,0,0,0.0,0,1,2,0,0,0.0,0,3,0.1875,2,0.125,0,3,3,1
c2_53,53,c2,E,Before we move on: We should randomize which conversation they see to avoid learning effects?,2026-02-01T12:56:51,93,15,1,5.133333333333334,15.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,1,2,1,0
c2_54,54,c2,F,Hedging language might be retrieved less because it sounds less decisive. could we.,2026-02-01T12:57:14,83,13,2,5.3076923076923075,6.5,0,0,1,0.5,1,0,1,0,2,0.15384615384615385,0,0,0.0,2,0.15384615384615385,0,1,-2,0
c2_55,55,c2,D,Hedging language might be retrieved less because it sounds less decisive.,2026-02-01T12:57:41,73,11,1,5.636363636363637,11.0,0,0,0,0.0,0,1,1,0,1,0.09090909090909091,0,0,0.0,1,0.09090909090909091,0,0,-1,0
c2_56,56,c2,B,"Possibly, we should randomize which conversation they see to avoid learning effects.",2026-02-01T12:59:25,84,12,1,5.916666666666667,12.0,0,0,0,0.0,0,1,1,0,1,0.08333333333333333,0,1,0.08333333333333333,1,0.08333333333333333,0,1,0,0
c2_57,57,c2,E,Just to check: We can show participants a short system-generated summary and ask perception questions?,2026-02-01T13:00:36,102,16,1,5.3125,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,0,0.0,1,0.0625,1,1,0,0
c2_58,58,c2,E,"Can we clarify: To be clear, we should compute style metrics: verbosity, hedging rate, assertiveness rate?",2026-02-01T13:01:33,106,16,1,5.3125,16.0,1,0,1,1.0,1,0,2,0,0,0.0,0,1,0.0625,2,0.125,2,2,1,0
c2_59,59,c2,F,"I'm not fully convinced yet. For the user study, we can ask who seems most knowledgeable or influential. appreciate it.",2026-02-01T13:02:16,119,21,3,4.523809523809524,7.0,0,0,0,0.0,0,1,2,0,1,0.047619047619047616,1,0,0.0,1,0.047619047619047616,0,2,-1,1
c2_60,60,c2,F,"Please, if retrieval is skewed, summaries may systematically misrepresent the group.",2026-02-01T13:02:40,84,11,1,6.454545454545454,11.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.09090909090909091,0,0,0,0
c2_61,61,c2,B,"Possibly, we can keep it lightweight with a Google Form and short tasks.",2026-02-01T13:03:04,72,13,1,4.461538461538462,13.0,0,0,0,0.0,0,1,3,0,1,0.07692307692307693,0,0,0.0,1,0.07692307692307693,0,1,-1,0
c2_62,62,c2,E,Quick question: I'm not fully convinced yet. We should track agreement across participants to see if the effect is consistent?,2026-02-01T13:04:16,126,21,2,4.904761904761905,10.5,1,0,1,0.5,1,0,3,0,0,0.0,0,1,0.047619047619047616,1,0.047619047619047616,1,2,1,1
c2_63,63,c2,B,"Possibly, in my view, hedging language might be retrieved less because it sounds less decisive.",2026-02-01T13:05:12,95,15,1,5.2,15.0,0,0,0,0.0,0,1,1,0,2,0.13333333333333333,0,0,0.0,1,0.06666666666666667,0,1,-2,0
c2_64,64,c2,D,"We should collect demographics lightly, if allowed, but keep it minimal.",2026-02-01T13:05:58,72,11,1,5.363636363636363,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,1,1,1
c2_65,65,c2,B,"It seems like, we can show participants a short system-generated summary and ask perception questions.",2026-02-01T13:07:40,102,16,1,5.3125,16.0,0,0,0,0.0,0,1,1,0,1,0.0625,0,0,0.0,1,0.0625,0,1,-1,0
c2_66,66,c2,E,Just to check: Hedging language might be retrieved less because it sounds less decisive?,2026-02-01T13:08:38,88,14,1,5.214285714285714,14.0,1,0,1,1.0,1,0,2,0,1,0.07142857142857142,0,0,0.0,1,0.07142857142857142,1,0,-1,0
c2_67,67,c2,F,"Would you be able to, for the user study, we can ask who seems most knowledgeable or influential.",2026-02-01T13:09:08,97,18,1,4.277777777777778,18.0,0,0,1,1.0,1,0,1,0,1,0.05555555555555555,0,0,0.0,2,0.1111111111111111,0,1,-1,0
c2_68,68,c2,B,"Possibly, we should track agreement across participants to see if the effect is consistent.",2026-02-01T13:09:53,91,14,1,5.428571428571429,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,1,0.07142857142857142,1,0.07142857142857142,0,1,0,1
c2_69,69,c2,F,"Readers may think the most-retrieved speaker is the leader, even if they weren’t. appreciate it.",2026-02-01T13:10:13,96,17,2,4.529411764705882,8.5,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,1,0.058823529411764705,0,0,0,0
c3_1,1,c3,G,Team: let's discuss class project planning and get aligned before we split tasks.,2026-02-01T13:00:00,81,14,1,4.714285714285714,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,1,0,1
c3_2,2,c3,F,"Could we, we should store everything in a clean CSV with speaker IDs and timestamps.",2026-02-01T13:01:04,84,15,1,4.533333333333333,15.0,0,0,1,1.0,1,0,6,0,1,0.06666666666666667,0,1,0.06666666666666667,2,0.13333333333333333,0,2,0,0
c3_3,3,c3,G,Let’s define a small set of standard questions to ask the system.,2026-02-01T13:02:37,65,13,1,4.0,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
c3_4,4,c3,G,We can simulate group chats so we control ground truth and avoid privacy issues.,2026-02-01T13:03:04,80,14,1,4.714285714285714,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.07142857142857142,0,2,0,0
c3_5,5,c3,F,"Appreciate it, i'm not fully convinced yet. We need time near the end for polishing figures and slides.",2026-02-01T13:04:36,103,19,2,4.315789473684211,9.5,0,0,0,0.0,0,1,2,0,0,0.0,1,0,0.0,0,0.0,0,2,0,0
c3_6,6,c3,A,I recommend we should store everything in a clean CSV with speaker IDs and timestamps.,2026-02-01T13:05:14,86,15,1,4.733333333333333,15.0,0,0,0,0.0,0,1,6,0,0,0.0,0,2,0.13333333333333333,1,0.06666666666666667,0,2,2,0
c3_7,7,c3,F,"Appreciate it, let’s decide how many conversations and messages we need for signal.",2026-02-01T13:07:01,83,14,1,4.857142857142857,14.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,0,0.0,0,1,0,0
c3_8,8,c3,C,Let’s define a small set of standard questions to ask the system. This also gives us something concrete to show in the proposal and final report.,2026-02-01T13:07:45,145,27,2,4.333333333333333,13.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,1,0,1
c3_9,9,c3,G,I agree. We should assign owners for each part so work doesn’t overlap.,2026-02-01T13:09:10,71,14,2,4.0,7.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,0,2,1,0
c3_10,10,c3,B,"Possibly, we need multi-speaker conversations where each person has a distinct style.",2026-02-01T13:10:45,85,13,1,5.461538461538462,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,0,0.0,0,0.0,0,1,-1,0
c3_11,11,c3,C,"I agree. Let’s set weekly milestones: data, prototype, analysis, study, writing. If we write this down as a checklist, we can avoid back-and-forth later.",2026-02-01T13:12:06,153,27,3,4.37037037037037,9.0,0,0,0,0.0,0,1,3,0,0,0.0,0,0,0.0,1,0.037037037037037035,0,3,0,1
c3_12,12,c3,G,We need multi-speaker conversations where each person has a distinct style.,2026-02-01T13:13:13,75,12,1,5.25,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,1
c3_13,13,c3,G,Let’s define a small set of standard questions to ask the system.,2026-02-01T13:14:51,65,13,1,4.0,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
c3_14,14,c3,G,"Honestly, let’s decide how many conversations and messages we need for signal.",2026-02-01T13:15:50,78,13,1,4.923076923076923,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c3_15,15,c3,G,"Let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-01T13:17:16,71,10,1,5.6,10.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0,1
c3_16,16,c3,B,"I feel like, we also need a human study to see if summaries change perception.",2026-02-01T13:17:36,78,15,1,4.133333333333334,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c3_17,17,c3,G,We also need a human study to see if summaries change perception.,2026-02-01T13:18:41,65,12,1,4.416666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c3_18,18,c3,A,I recommend we should measure who gets retrieved compared to who actually contributed.,2026-02-01T13:19:22,86,13,1,5.615384615384615,13.0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0.15384615384615385,1,0.07692307692307693,0,2,2,1
c3_19,19,c3,G,We need time near the end for polishing figures and slides.,2026-02-01T13:20:16,59,11,1,4.363636363636363,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c3_20,20,c3,F,We also need a human study to see if summaries change perception. please.,2026-02-01T13:21:02,73,13,2,4.538461538461538,6.5,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,0,0.0,0,1,0,1
c3_21,21,c3,F,"Would you be able to, we should include robustness checks by changing retrieval settings.",2026-02-01T13:22:28,89,14,1,5.285714285714286,14.0,0,0,1,1.0,1,0,1,0,0,0.0,0,1,0.07142857142857142,2,0.14285714285714285,0,1,1,0
c3_22,22,c3,F,"Thanks, we need multi-speaker conversations where each person has a distinct style.",2026-02-01T13:24:15,83,13,1,5.3076923076923075,13.0,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,0,0.0,0,1,0,0
c3_23,23,c3,A,We should we need multi-speaker conversations where each person has a distinct style.,2026-02-01T13:24:38,85,14,1,5.071428571428571,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07142857142857142,1,0.07142857142857142,0,2,1,1
c3_24,24,c3,G,I'm not fully convinced yet. We should include robustness checks by changing retrieval settings.,2026-02-01T13:25:58,96,15,2,5.333333333333333,7.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,0,2,1,0
c3_25,25,c3,C,"We should assign owners for each part so work doesn’t overlap. It might feel like extra work now, but it saves time during analysis.",2026-02-01T13:26:48,132,25,2,4.2,12.5,0,0,0,0.0,0,1,2,0,1,0.04,0,1,0.04,2,0.08,0,1,0,0
c3_26,26,c3,A,We should i agree. We need time near the end for polishing figures and slides.,2026-02-01T13:28:01,78,15,2,4.133333333333334,7.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.06666666666666667,1,0.06666666666666667,0,3,1,0
c3_27,27,c3,A,"We need to i agree. If we finish the prototype early, we’ll have time to run the user study.",2026-02-01T13:28:30,92,20,2,3.5,10.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,4,0,0
c3_28,28,c3,F,Let’s decide how many conversations and messages we need for signal. please.,2026-02-01T13:28:51,76,13,2,4.769230769230769,6.5,0,0,0,0.0,0,1,1,0,0,0.0,1,0,0.0,0,0.0,0,1,0,0
c3_29,29,c3,G,"If we finish the prototype early, we’ll have time to run the user study.",2026-02-01T13:30:20,72,15,1,3.7333333333333334,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c3_30,30,c3,G,"In my view, i'm not fully convinced yet. Let’s decide how many conversations and messages we need for signal.",2026-02-01T13:31:04,109,21,2,4.095238095238095,10.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,3,0,0
c3_31,31,c3,B,"I think, we should measure who gets retrieved compared to who actually contributed.",2026-02-01T13:32:51,83,13,1,5.3076923076923075,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,1,0.07692307692307693,1,0.07692307692307693,0,2,0,1
c3_32,32,c3,C,"In my view, we should include robustness checks by changing retrieval settings. It might feel like extra work now, but it saves time during analysis.",2026-02-01T13:34:32,149,25,2,4.84,12.5,0,0,0,0.0,0,1,2,0,1,0.04,0,1,0.04,2,0.08,0,2,0,0
c3_33,33,c3,A,We should i agree. We can simulate group chats so we control ground truth and avoid privacy issues.,2026-02-01T13:35:18,99,18,2,4.444444444444445,9.0,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.05555555555555555,2,0.1111111111111111,0,4,1,0
c3_34,34,c3,B,"I feel like, i'm not fully convinced yet. We need multi-speaker conversations where each person has a distinct style.",2026-02-01T13:37:00,117,21,2,4.476190476190476,10.5,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,3,0,0
c3_35,35,c3,C,"We should store everything in a clean CSV with speaker IDs and timestamps. It might feel like extra work now, but it saves time during analysis.",2026-02-01T13:37:29,144,26,2,4.461538461538462,13.0,0,0,0,0.0,0,1,7,0,1,0.038461538461538464,0,1,0.038461538461538464,2,0.07692307692307693,0,1,0,0
c3_36,36,c3,B,"I think, we should include robustness checks by changing retrieval settings.",2026-02-01T13:37:50,76,11,1,5.818181818181818,11.0,0,0,0,0.0,0,1,1,0,1,0.09090909090909091,0,1,0.09090909090909091,1,0.09090909090909091,0,2,0,0
c3_37,37,c3,B,"It seems like, we also need a human study to see if summaries change perception.",2026-02-01T13:39:09,80,15,1,4.266666666666667,15.0,0,0,0,0.0,0,1,1,0,1,0.06666666666666667,0,0,0.0,0,0.0,0,1,-1,0
c3_38,38,c3,A,We need to we need time near the end for polishing figures and slides.,2026-02-01T13:39:39,70,14,1,4.0,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c3_39,39,c3,B,"I think, we should include robustness checks by changing retrieval settings.",2026-02-01T13:40:51,76,11,1,5.818181818181818,11.0,0,0,0,0.0,0,1,1,0,1,0.09090909090909091,0,1,0.09090909090909091,1,0.09090909090909091,0,2,0,0
c3_40,40,c3,G,We need time near the end for polishing figures and slides.,2026-02-01T13:41:56,59,11,1,4.363636363636363,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0
c3_41,41,c3,C,"I agree. We also need a human study to see if summaries change perception. It might feel like extra work now, but it saves time during analysis.",2026-02-01T13:42:50,144,27,3,4.222222222222222,9.0,0,0,0,0.0,0,1,3,0,1,0.037037037037037035,0,0,0.0,1,0.037037037037037035,0,2,-1,0
c3_42,42,c3,G,We can simulate group chats so we control ground truth and avoid privacy issues.,2026-02-01T13:44:09,80,14,1,4.714285714285714,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.07142857142857142,0,2,0,0
c3_43,43,c3,A,We should we can simulate group chats so we control ground truth and avoid privacy issues.,2026-02-01T13:45:28,90,16,1,4.625,16.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.0625,2,0.125,0,3,1,0
c3_44,44,c3,F,"Would you be able to, let’s decide how many conversations and messages we need for signal.",2026-02-01T13:47:02,90,17,1,4.235294117647059,17.0,0,0,1,1.0,1,0,1,0,0,0.0,0,0,0.0,1,0.058823529411764705,0,1,0,0
c3_45,45,c3,A,The best option is we also need a human study to see if summaries change perception.,2026-02-01T13:48:15,84,16,1,4.25,16.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.0625,0,0.0,0,1,1,1
c3_46,46,c3,C,"We can simulate group chats so we control ground truth and avoid privacy issues. It might feel like extra work now, but it saves time during analysis.",2026-02-01T13:48:54,150,27,2,4.481481481481482,13.5,0,0,0,0.0,0,1,2,0,1,0.037037037037037035,0,0,0.0,2,0.07407407407407407,0,2,-1,0
c3_47,47,c3,B,"I feel like, we need multi-speaker conversations where each person has a distinct style.",2026-02-01T13:50:37,88,15,1,4.8,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c3_48,48,c3,A,The best option is let’s decide how many conversations and messages we need for signal.,2026-02-01T13:52:22,87,16,1,4.4375,16.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.0625,0,0.0,0,1,1,1
c3_49,49,c3,C,We should store everything in a clean CSV with speaker IDs and timestamps. That way we can separate system behavior from human perception effects.,2026-02-01T13:53:01,146,24,2,5.041666666666667,12.0,0,0,0,0.0,0,1,7,0,0,0.0,0,1,0.041666666666666664,2,0.08333333333333333,0,2,1,0
c3_50,50,c3,C,We should measure who gets retrieved compared to who actually contributed. This also gives us something concrete to show in the proposal and final report.,2026-02-01T13:53:31,154,25,2,5.12,12.5,0,0,0,0.0,0,1,2,0,0,0.0,0,1,0.04,1,0.04,0,2,1,1
c3_51,51,c3,B,"Kind of, we should measure who gets retrieved compared to who actually contributed.",2026-02-01T13:54:47,83,13,1,5.3076923076923075,13.0,0,0,0,0.0,0,1,1,0,1,0.07692307692307693,0,1,0.07692307692307693,1,0.07692307692307693,0,1,0,1
c3_52,52,c3,C,Let’s decide how many conversations and messages we need for signal. This also gives us something concrete to show in the proposal and final report.,2026-02-01T13:56:36,148,26,2,4.653846153846154,13.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,2,0,0
c3_53,53,c3,B,"I think, let’s decide how many conversations and messages we need for signal.",2026-02-01T13:57:43,77,14,1,4.428571428571429,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,0,0.0,0,0.0,0,2,-1,0
c3_54,54,c3,B,"It seems like, we also need a human study to see if summaries change perception.",2026-02-01T13:58:43,80,15,1,4.266666666666667,15.0,0,0,0,0.0,0,1,1,0,1,0.06666666666666667,0,0,0.0,0,0.0,0,1,-1,0
c3_55,55,c3,A,"Let's honestly, we can simulate group chats so we control ground truth and avoid privacy issues.",2026-02-01T14:00:27,96,17,1,4.588235294117647,17.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,1,0.058823529411764705,1,2,0,0
c3_56,56,c3,A,I propose we should include robustness checks by changing retrieval settings.,2026-02-01T14:02:06,77,11,1,6.0,11.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.09090909090909091,1,0.09090909090909091,0,2,1,0
c3_57,57,c3,A,"We should if we finish the prototype early, we’ll have time to run the user study.",2026-02-01T14:03:32,82,17,1,3.764705882352941,17.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.058823529411764705,1,0.058823529411764705,0,3,1,0
c3_58,58,c3,A,"The best option is let’s set weekly milestones: data, prototype, analysis, study, writing.",2026-02-01T14:04:01,90,14,1,5.071428571428571,14.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.07142857142857142,0,0.0,0,0,1,1
c3_59,59,c3,A,"Let's for sure, we should assign owners for each part so work doesn’t overlap.",2026-02-01T14:04:48,78,16,1,3.8125,16.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.0625,1,0.0625,1,1,1,0
c3_60,60,c3,G,We should assign owners for each part so work doesn’t overlap.,2026-02-01T14:06:10,62,12,1,4.166666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c3_61,61,c3,C,"Let’s define a small set of standard questions to ask the system. It might feel like extra work now, but it saves time during analysis.",2026-02-01T14:06:32,135,26,2,4.115384615384615,13.0,0,0,0,0.0,0,1,2,0,1,0.038461538461538464,0,0,0.0,1,0.038461538461538464,0,0,-1,1
c3_62,62,c3,B,"It seems like, we need time near the end for polishing figures and slides.",2026-02-01T14:08:09,74,14,1,4.214285714285714,14.0,0,0,0,0.0,0,1,1,0,1,0.07142857142857142,0,0,0.0,0,0.0,0,1,-1,0
c3_63,63,c3,F,"Appreciate it, we should measure who gets retrieved compared to who actually contributed.",2026-02-01T14:08:33,89,13,1,5.769230769230769,13.0,0,0,0,0.0,0,1,1,0,0,0.0,1,1,0.07692307692307693,1,0.07692307692307693,0,1,1,0
c3_64,64,c3,F,I agree. We should include robustness checks by changing retrieval settings. could we.,2026-02-01T14:09:55,86,13,3,5.461538461538462,4.333333333333333,0,0,1,0.3333333333333333,1,0,2,0,1,0.07692307692307693,0,1,0.07692307692307693,2,0.15384615384615385,0,3,0,0
c3_65,65,c3,G,"To be clear, we should store everything in a clean CSV with speaker IDs and timestamps.",2026-02-01T14:10:25,87,16,1,4.375,16.0,0,0,0,0.0,0,1,6,0,0,0.0,0,1,0.0625,1,0.0625,1,1,1,0
c3_66,66,c3,B,"It seems like, i'm not fully convinced yet. We should store everything in a clean CSV with speaker IDs and timestamps.",2026-02-01T14:10:56,118,22,2,4.2727272727272725,11.0,0,0,0,0.0,0,1,7,0,1,0.045454545454545456,0,1,0.045454545454545456,1,0.045454545454545456,0,2,0,0
c3_67,67,c3,C,"Definitely, i agree. We should assign owners for each part so work doesn’t overlap. This also gives us something concrete to show in the proposal and final report.",2026-02-01T14:12:42,163,29,3,4.517241379310345,9.666666666666666,0,0,0,0.0,0,1,3,0,0,0.0,0,2,0.06896551724137931,1,0.034482758620689655,0,3,2,0
c3_68,68,c3,F,I agree. We should measure who gets retrieved compared to who actually contributed. thanks.,2026-02-01T14:13:59,91,14,3,5.357142857142857,4.666666666666667,0,0,0,0.0,0,1,2,0,0,0.0,1,1,0.07142857142857142,1,0.07142857142857142,0,2,1,0
c3_69,69,c3,F,"Thanks, we should measure who gets retrieved compared to who actually contributed.",2026-02-01T14:14:55,82,12,1,5.75,12.0,0,0,0,0.0,0,1,1,0,0,0.0,1,1,0.08333333333333333,1,0.08333333333333333,0,1,1,0
c3_70,70,c3,G,"To be clear, we need multi-speaker conversations where each person has a distinct style.",2026-02-01T14:16:22,88,15,1,4.8,15.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1,1,0,1
c3_71,71,c3,C,We need multi-speaker conversations where each person has a distinct style. This also gives us something concrete to show in the proposal and final report.,2026-02-01T14:17:36,155,26,2,4.923076923076923,13.0,0,0,0,0.0,0,1,2,0,0,0.0,0,0,0.0,0,0.0,0,2,0,1
c3_72,72,c3,G,We also need a human study to see if summaries change perception.,2026-02-01T14:18:10,65,12,1,4.416666666666667,12.0,0,0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,1,0,1
